"VeeamServer","Name","BackupName","Type","SizeGB"
"panglveeam03","UK1-FILE11 -4hrD2020-09-29T131742_FEB7.vib","UK1-FILE11","Incredmental Backup","0.448765754699707"
"panglveeam03","UK1-FILE11 -4hrD2020-09-29T171706_D53D.vib","UK1-FILE11","Incredmental Backup","0.432838916778564"
"panglveeam03","UK1-FILE11 -4hrD2020-09-30T051658_5764.vib","UK1-FILE11","Incredmental Backup","0.688968181610107"
"panglveeam03","UK1-FILE11 -4hrD2020-09-30T091654_EC64.vib","UK1-FILE11","Incredmental Backup","0.274271965026855"
"panglveeam03","UK1-FILE11 -4hrD2020-09-30T131737_5DED.vib","UK1-FILE11","Incredmental Backup","0.417578220367432"
"panglveeam03","UK1-FILE11 -4hrD2020-09-30T171647_D9A9.vib","UK1-FILE11","Incredmental Backup","0.330133438110352"
"panglveeam03","UK1-FILE11 -4hrD2020-10-01T051638_7EB2.vib","UK1-FILE11","Incredmental Backup","0.722361087799072"
"panglveeam03","UK1-FILE11 -4hrD2020-10-01T091818_7013.vib","UK1-FILE11","Incredmental Backup","0.295312404632568"
"panglveeam03","UK1-FILE11 -4hrD2020-10-01T132807_21CC.vib","UK1-FILE11","Incredmental Backup","0.321242809295654"
"panglveeam03","UK1-FILE11 -4hrD2020-10-01T171735_1F9A.vib","UK1-FILE11","Incredmental Backup","0.326615333557129"
"panglveeam03","UK1-FILE11 -4hrD2020-10-02T051824_8AA6.vib","UK1-FILE11","Incredmental Backup","0.609780311584473"
"panglveeam03","UK1-FILE11 -4hrD2020-10-02T091816_32D6.vib","UK1-FILE11","Incredmental Backup","0.279537200927734"
"panglveeam03","UK1-FILE11 -4hrD2020-10-02T131923_D08B.vib","UK1-FILE11","Incredmental Backup","0.379574775695801"
"panglveeam03","UK1-FILE11 -4hrD2020-10-02T171722_B2BB.vib","UK1-FILE11","Incredmental Backup","0.394959926605225"
"panglveeam03","UK1-FILE11 -4hrD2020-10-03T052042_CAE6.vib","UK1-FILE11","Incredmental Backup","2.47026681900024"
"panglveeam03","UK1-FILE11 -4hrD2020-10-03T091957_1D80.vib","UK1-FILE11","Incredmental Backup","0.537396907806396"
"panglveeam03","UK1-FILE11 -4hrD2020-10-03T131759_83D7.vib","UK1-FILE11","Incredmental Backup","0.305006980895996"
"panglveeam03","UK1-FILE11 -4hrD2020-10-03T171706_8720.vib","UK1-FILE11","Incredmental Backup","0.36758279800415"
"panglveeam03","UK1-FILE11 -4hrD2020-10-04T051753_3C00.vib","UK1-FILE11","Incredmental Backup","0.593053340911865"
"panglveeam03","UK1-FILE11 -4hrD2020-10-04T091804_9148.vib","UK1-FILE11","Incredmental Backup","0.422000885009766"
"panglveeam03","UK1-FILE11 -4hrD2020-10-04T132109_AE80.vib","UK1-FILE11","Incredmental Backup","0.429093837738037"
"panglveeam03","UK1-FILE11 -4hrD2020-10-04T171817_7397.vib","UK1-FILE11","Incredmental Backup","0.498044490814209"
"panglveeam03","UK1-FILE11 -4hrD2020-10-05T051841_B342.vib","UK1-FILE11","Incredmental Backup","0.906425476074219"
"panglveeam03","UK1-FILE11 -4hrD2020-10-05T091921_157E.vib","UK1-FILE11","Incredmental Backup","0.305837631225586"
"panglveeam03","UK1-FILE11 -4hrD2020-10-05T131954_7A2A.vib","UK1-FILE11","Incredmental Backup","0.378496646881104"
"panglveeam03","UK1-FILE11 -4hrD2020-10-05T171755_8AEF.vib","UK1-FILE11","Incredmental Backup","0.440053462982178"
"panglveeam03","UK1-FILE11 -4hrD2020-10-06T051731_9905.vib","UK1-FILE11","Incredmental Backup","0.657040119171143"
"panglveeam03","UK1-FILE11 -4hrD2020-10-06T091753_CB2E.vib","UK1-FILE11","Incredmental Backup","0.352467060089111"
"panglveeam03","UK1-FILE11 -4hrD2020-10-06T131903_A5DC.vib","UK1-FILE11","Incredmental Backup","0.453336715698242"
"panglveeam03","UK1-FILE11 -4hrD2020-10-06T171850_4D4B.vib","UK1-FILE11","Incredmental Backup","0.308931827545166"
"panglveeam03","UK1-FILE11 -4hrD2020-10-07T051744_8EB3.vib","UK1-FILE11","Incredmental Backup","0.819377422332764"
"panglveeam03","UK1-FILE11 -4hrD2020-10-07T091744_9CA0.vib","UK1-FILE11","Incredmental Backup","0.374578475952148"
"panglveeam03","UK1-FILE11 -4hrD2020-10-07T131827_A3A9.vib","UK1-FILE11","Incredmental Backup","0.307966232299805"
"panglveeam03","UK1-FILE11 -4hrD2020-10-07T171806_B58B.vib","UK1-FILE11","Incredmental Backup","0.357434272766113"
"panglveeam03","UK1-FILE11 -4hrD2020-10-08T051904_82A3.vib","UK1-FILE11","Incredmental Backup","0.677123069763184"
"panglveeam03","UK1-FILE11 -4hrD2020-10-08T091953_BE7F.vib","UK1-FILE11","Incredmental Backup","0.397000312805176"
"panglveeam03","UK1-FILE11 -4hrD2020-10-08T131909_1C0C.vib","UK1-FILE11","Incredmental Backup","0.312879085540771"
"panglveeam03","UK1-FILE11 -4hrD2020-10-08T171634_07B2.vib","UK1-FILE11","Incredmental Backup","0.501041889190674"
"panglveeam03","UK1-FILE11 -4hrD2020-10-09T051706_2A13.vib","UK1-FILE11","Incredmental Backup","0.651407718658447"
"panglveeam03","UK1-FILE11 -4hrD2020-10-09T091700_D5A4.vib","UK1-FILE11","Incredmental Backup","0.441777229309082"
"panglveeam03","UK1-FILE11 -4hrD2020-10-09T131745_35A3.vib","UK1-FILE11","Incredmental Backup","0.477402210235596"
"panglveeam03","UK1-FILE11 -4hrD2020-10-09T171756_9ED5.vib","UK1-FILE11","Incredmental Backup","0.312618255615234"
"panglveeam03","UK1-FILE11 -4hrD2020-10-10T051636_3F74.vib","UK1-FILE11","Incredmental Backup","0.83214807510376"
"panglveeam03","UK1-FILE11 -4hrD2020-10-10T091716_4D67.vib","UK1-FILE11","Incredmental Backup","0.698131084442139"
"panglveeam03","UK1-FILE11 -4hrD2020-10-10T131817_184C.vib","UK1-FILE11","Incredmental Backup","0.634372234344482"
"panglveeam03","UK1-FILE11 -4hrD2020-10-10T171844_F0A5.vib","UK1-FILE11","Incredmental Backup","0.73422908782959"
"panglveeam03","UK1-FILE11 -4hrD2020-10-11T051815_9771.vib","UK1-FILE11","Incredmental Backup","1.02002429962158"
"panglveeam03","UK1-FILE11 -4hrD2020-10-11T091733_BF87.vib","UK1-FILE11","Incredmental Backup","0.700380802154541"
"panglveeam03","UK1-FILE11 -4hrD2020-10-11T131743_5559.vib","UK1-FILE11","Incredmental Backup","0.683006763458252"
"panglveeam03","UK1-FILE11 -4hrD2020-10-11T171656_413D.vib","UK1-FILE11","Incredmental Backup","0.826512813568115"
"panglveeam03","UK1-FILE11 -4hrD2020-10-12T051653_3681.vib","UK1-FILE11","Incredmental Backup","1.23383522033691"
"panglveeam03","UK1-FILE11 -4hrD2020-10-12T091651_9E6B.vib","UK1-FILE11","Incredmental Backup","0.711042404174805"
"panglveeam03","UK1-FILE11 -4hrD2020-10-12T131715_52CA.vib","UK1-FILE11","Incredmental Backup","0.663962364196777"
"panglveeam03","UK1-FILE11 -4hrD2020-10-12T171657_5B59.vib","UK1-FILE11","Incredmental Backup","0.743513107299805"
"panglveeam03","UK1-FILE11 -4hrD2020-10-13T051716_F6E2.vib","UK1-FILE11","Incredmental Backup","0.935347080230713"
"panglveeam03","UK1-FILE11 -4hrD2020-10-13T092056_01DB.vib","UK1-FILE11","Incredmental Backup","0.318198680877686"
"panglveeam03","UK1-FILE11 -4hrD2020-10-13T132051_E7CF.vib","UK1-FILE11","Incredmental Backup","0.430566310882568"
"panglveeam03","UK1-FILE11 -4hrD2020-10-13T172021_ABF1.vib","UK1-FILE11","Incredmental Backup","1.24303483963013"
"panglveeam03","UK1-FILE11 -4hrD2020-10-14T051806_86EF.vib","UK1-FILE11","Incredmental Backup","1.08696317672729"
"panglveeam03","UK1-FILE11 -4hrD2020-10-14T091904_0FDF.vib","UK1-FILE11","Incredmental Backup","0.379124641418457"
"panglveeam03","UK1-FILE11 -4hrD2020-10-14T131849_C60F.vib","UK1-FILE11","Incredmental Backup","0.29743480682373"
"panglveeam03","UK1-FILE11 -4hrD2020-10-14T172006_B9D9.vib","UK1-FILE11","Incredmental Backup","0.765463352203369"
"panglveeam03","UK1-FILE11 -4hrD2020-10-15T051855_B411.vib","UK1-FILE11","Incredmental Backup","0.876095771789551"
"panglveeam03","UK1-FILE11 -4hrD2020-10-15T091903_3352.vib","UK1-FILE11","Incredmental Backup","0.365185737609863"
"panglveeam03","UK1-FILE11 -4hrD2020-10-15T131912_BD31.vib","UK1-FILE11","Incredmental Backup","0.294400215148926"
"panglveeam03","UK1-FILE11 -4hrD2020-10-15T171731_7EBC.vib","UK1-FILE11","Incredmental Backup","0.75124979019165"
"panglveeam03","UK1-FILE11 -4hrD2020-10-16T051849_7AF4.vib","UK1-FILE11","Incredmental Backup","1.03568649291992"
"panglveeam03","UK1-FILE11 -4hrD2020-10-16T091745_6C15.vib","UK1-FILE11","Incredmental Backup","0.338196277618408"
"panglveeam03","UK1-FILE11 -4hrD2020-10-16T131820_02DE.vib","UK1-FILE11","Incredmental Backup","0.309491157531738"
"panglveeam03","UK1-FILE11 -4hrD2020-10-16T171922_A288.vib","UK1-FILE11","Incredmental Backup","0.696085453033447"
"panglveeam03","UK1-FILE11 -4hrD2020-10-17T052415_CADD.vib","UK1-FILE11","Incredmental Backup","8.13858509063721"
"panglveeam03","UK1-FILE11 -4hrD2020-10-17T091814_C550.vib","UK1-FILE11","Incredmental Backup","0.768557548522949"
"panglveeam03","UK1-FILE11 -4hrD2020-10-17T131738_2881.vib","UK1-FILE11","Incredmental Backup","0.604543685913086"
"panglveeam03","UK1-FILE11 -4hrD2020-10-17T171744_922C.vib","UK1-FILE11","Incredmental Backup","0.795505523681641"
"panglveeam03","UK1-FILE11 -4hrD2020-10-18T051809_AFE8.vib","UK1-FILE11","Incredmental Backup","1.08455753326416"
"panglveeam03","UK1-FILE11 -4hrD2020-10-18T091638_103D.vib","UK1-FILE11","Incredmental Backup","0.707787036895752"
"panglveeam03","UK1-FILE11 -4hrD2020-10-18T131804_C2FD.vib","UK1-FILE11","Incredmental Backup","0.630583763122559"
"panglveeam03","UK1-FILE11 -4hrD2020-10-18T171815_4704.vib","UK1-FILE11","Incredmental Backup","1.13716506958008"
"panglveeam03","UK1-FILE11 -4hrD2020-10-19T051812_1923.vib","UK1-FILE11","Incredmental Backup","0.988580226898193"
"panglveeam03","UK1-FILE11 -4hrD2020-10-19T091701_8825.vib","UK1-FILE11","Incredmental Backup","0.744682788848877"
"panglveeam03","UK1-FILE11 -4hrD2020-10-19T131722_DE1C.vib","UK1-FILE11","Incredmental Backup","0.640955448150635"
"panglveeam03","UK1-FILE11 -4hrD2020-10-19T171743_0E2E.vib","UK1-FILE11","Incredmental Backup","0.712581157684326"
"panglveeam03","UK1-FILE11 -4hrD2020-10-20T051809_3917.vib","UK1-FILE11","Incredmental Backup","1.31367206573486"
"panglveeam03","UK1-FILE11 -4hrD2020-10-20T091715_8DA7.vib","UK1-FILE11","Incredmental Backup","0.717100620269775"
"panglveeam03","UK1-FILE11 -4hrD2020-10-20T131721_C7A1.vib","UK1-FILE11","Incredmental Backup","0.62201452255249"
"panglveeam03","UK1-FILE11 -4hrD2020-10-20T171636_E72B.vib","UK1-FILE11","Incredmental Backup","0.782338619232178"
"panglveeam03","UK1-FILE11 -4hrD2020-10-21T051651_0C86.vib","UK1-FILE11","Incredmental Backup","0.88561487197876"
"panglveeam03","UK1-FILE11 -4hrD2020-10-21T091709_EDD7.vib","UK1-FILE11","Incredmental Backup","0.689224720001221"
"panglveeam03","UK1-FILE11 -4hrD2020-10-21T131751_72F9.vib","UK1-FILE11","Incredmental Backup","0.63007926940918"
"panglveeam03","UK1-FILE11 -4hrD2020-10-21T171712_856D.vib","UK1-FILE11","Incredmental Backup","0.673250675201416"
"panglveeam03","UK1-FILE11 -4hrD2020-10-22T051734_F2FD.vib","UK1-FILE11","Incredmental Backup","1.16368865966797"
"panglveeam03","UK1-FILE11 -4hrD2020-10-22T091728_59D8.vib","UK1-FILE11","Incredmental Backup","0.686448574066162"
"panglveeam03","UK1-FILE11 -4hrD2020-10-22T132300_0112.vib","UK1-FILE11","Incredmental Backup","0.607741832733154"
"panglveeam03","UK1-FILE11 -4hrD2020-10-22T171958_E252.vib","UK1-FILE11","Incredmental Backup","0.772239208221436"
"panglveeam03","UK1-FILE11 -4hrD2020-10-23T051655_3078.vib","UK1-FILE11","Incredmental Backup","0.834123611450195"
"panglveeam03","UK1-FILE11 -4hrD2020-10-23T091728_B5A4.vib","UK1-FILE11","Incredmental Backup","0.656314849853516"
"panglveeam03","UK1-FILE11 -4hrD2020-10-23T131715_C45E.vib","UK1-FILE11","Incredmental Backup","0.687094211578369"
"panglveeam03","UK1-FILE11 -4hrD2020-10-23T171710_D42C.vib","UK1-FILE11","Incredmental Backup","0.764049530029297"
"panglveeam03","UK1-FILE11 -4hrD2020-10-24T051714_3A74.vib","UK1-FILE11","Incredmental Backup","1.02618837356567"
"panglveeam03","UK1-FILE11 -4hrD2020-10-24T091715_FDAC.vib","UK1-FILE11","Incredmental Backup","0.667129516601563"
